Source,T1,Destination,T2,Seq,Latency
10.143.3.2,1697910928,10.129.129.2,1697910928,980,61531910
10.136.5.2,1697910929,10.129.129.2,1697910929,211,15301127
10.143.3.2,1697910929,10.129.129.2,1697910929,981,61540953
10.136.5.2,1697910930,10.129.129.2,1697910930,212,15283248
10.143.3.2,1697910930,10.129.129.2,1697910930,982,61541349
10.136.5.2,1697910931,10.129.129.2,1697910931,213,15252660
10.143.3.2,1697910931,10.129.129.2,1697910931,983,61550766
10.136.5.2,1697910932,10.129.129.2,1697910932,214,15270735
10.143.3.2,1697910932,10.129.129.2,1697910932,984,61532023
10.136.5.2,1697910933,10.129.129.2,1697910933,215,15275085
10.143.3.2,1697910933,10.129.129.2,1697910933,985,61560961
10.136.5.2,1697910934,10.129.129.2,1697910934,216,15309380
10.143.3.2,1697910934,10.129.129.2,1697910934,986,61532115
10.136.5.2,1697910935,10.129.129.2,1697910935,217,15279648
10.143.3.2,1697910935,10.129.129.2,1697910935,987,61568699
10.136.5.2,1697910936,10.129.129.2,1697910936,218,15288618
10.143.3.2,1697910936,10.129.129.2,1697910936,988,61544546
10.136.5.2,1697910937,10.129.129.2,1697910937,219,15251655
10.143.3.2,1697910937,10.129.129.2,1697910937,989,61574724
10.136.5.2,1697910938,10.129.129.2,1697910938,220,15315294
10.143.3.2,1697910938,10.129.129.2,1697910938,990,61528037
10.136.5.2,1697910939,10.129.129.2,1697910939,221,15258909
10.143.3.2,1697910939,10.129.129.2,1697910939,991,61538763
10.136.5.2,1697910940,10.129.129.2,1697910940,222,15251712
10.143.3.2,1697910940,10.129.129.2,1697910940,992,61540818
10.136.5.2,1697910941,10.129.129.2,1697910941,223,15299137
10.143.3.2,1697910941,10.129.129.2,1697910941,993,61535725
10.136.5.2,1697910942,10.129.129.2,1697910942,224,15307607
10.143.3.2,1697910942,10.129.129.2,1697910942,994,61535165
10.136.5.2,1697910943,10.129.129.2,1697910943,225,15280385
10.143.3.2,1697910943,10.129.129.2,1697910943,995,61544332
10.136.5.2,1697910944,10.129.129.2,1697910944,226,15274499
10.143.3.2,1697910944,10.129.129.2,1697910944,996,61576645
10.136.5.2,1697910945,10.129.129.2,1697910945,227,15274882
10.143.3.2,1697910945,10.129.129.2,1697910945,997,61555591
10.136.5.2,1697910946,10.129.129.2,1697910946,228,15295203
10.143.3.2,1697910946,10.129.129.2,1697910946,998,61552891
10.136.5.2,1697910947,10.129.129.2,1697910947,229,15250356
10.143.3.2,1697910947,10.129.129.2,1697910947,999,61549304
10.136.5.2,1697910948,10.129.129.2,1697910948,230,15280283
10.143.3.2,1697910948,10.129.129.2,1697910948,1000,61538730
10.136.5.2,1697910949,10.129.129.2,1697910949,231,15242593
10.143.3.2,1697910949,10.129.129.2,1697910949,1001,61535206
10.136.5.2,1697910950,10.129.129.2,1697910950,232,15294717
10.143.3.2,1697910950,10.129.129.2,1697910950,1002,61528036
10.136.5.2,1697910951,10.129.129.2,1697910951,233,15291839
10.143.3.2,1697910951,10.129.129.2,1697910951,1003,61540004
10.136.5.2,1697910952,10.129.129.2,1697910952,234,15267000
10.143.3.2,1697910952,10.129.129.2,1697910952,1004,61531501
10.136.5.2,1697910953,10.129.129.2,1697910953,235,15288393
10.143.3.2,1697910953,10.129.129.2,1697910953,1005,61561095
10.136.5.2,1697910954,10.129.129.2,1697910954,236,15260337
10.143.3.2,1697910954,10.129.129.2,1697910954,1006,61561021
10.136.5.2,1697910955,10.129.129.2,1697910955,237,15248143
10.143.3.2,1697910955,10.129.129.2,1697910955,1007,61558804
10.136.5.2,1697910956,10.129.129.2,1697910956,238,15236476
10.143.3.2,1697910956,10.129.129.2,1697910956,1008,61583626
10.136.5.2,1697910957,10.129.129.2,1697910957,239,15241914
10.143.3.2,1697910957,10.129.129.2,1697910957,1009,61555670
10.136.5.2,1697910958,10.129.129.2,1697910958,240,15266500
10.143.3.2,1697910958,10.129.129.2,1697910958,1010,61550101
10.136.5.2,1697910959,10.129.129.2,1697910959,241,15273569
10.143.3.2,1697910959,10.129.129.2,1697910959,1011,61583490
10.136.5.2,1697910960,10.129.129.2,1697910960,242,15267096
10.143.3.2,1697910960,10.129.129.2,1697910960,1012,61551106
10.136.5.2,1697910961,10.129.129.2,1697910961,243,15281583
10.143.3.2,1697910961,10.129.129.2,1697910961,1013,61522740
10.136.5.2,1697910962,10.129.129.2,1697910962,244,15284773
10.143.3.2,1697910962,10.129.129.2,1697910962,1014,61545742
10.136.5.2,1697910963,10.129.129.2,1697910963,245,15268137
10.143.3.2,1697910963,10.129.129.2,1697910963,1015,61532309
10.136.5.2,1697910964,10.129.129.2,1697910964,246,15258485
10.143.3.2,1697910964,10.129.129.2,1697910964,1016,61563762
10.136.5.2,1697910965,10.129.129.2,1697910965,247,15307598
10.143.3.2,1697910965,10.129.129.2,1697910965,1017,61547767
10.136.5.2,1697910966,10.129.129.2,1697910966,248,15291913
10.143.3.2,1697910966,10.129.129.2,1697910966,1018,61549124
10.136.5.2,1697910967,10.129.129.2,1697910967,249,15260040
10.143.3.2,1697910967,10.129.129.2,1697910967,1019,61542211
10.136.5.2,1697910968,10.129.129.2,1697910968,250,15268443
10.143.3.2,1697910968,10.129.129.2,1697910968,1020,61544950
10.136.5.2,1697910969,10.129.129.2,1697910969,251,15292417
10.143.3.2,1697910969,10.129.129.2,1697910969,1021,61550966
10.136.5.2,1697910970,10.129.129.2,1697910970,252,15277701
10.143.3.2,1697910970,10.129.129.2,1697910970,1022,61533094
10.136.5.2,1697910971,10.129.129.2,1697910971,253,15233145
10.143.3.2,1697910971,10.129.129.2,1697910971,1023,61533277
10.136.5.2,1697910972,10.129.129.2,1697910972,254,15281210
10.143.3.2,1697910972,10.129.129.2,1697910972,1024,61537595
10.136.5.2,1697910973,10.129.129.2,1697910973,255,15282383
10.143.3.2,1697910973,10.129.129.2,1697910973,1025,61532837
10.136.5.2,1697910974,10.129.129.2,1697910974,256,15263573
10.143.3.2,1697910974,10.129.129.2,1697910974,1026,61548221
10.136.5.2,1697910975,10.129.129.2,1697910975,257,15286288
10.143.3.2,1697910975,10.129.129.2,1697910975,1027,61546148
10.136.5.2,1697910976,10.129.129.2,1697910976,258,15236875
10.143.3.2,1697910976,10.129.129.2,1697910976,1028,61555266
10.136.5.2,1697910977,10.129.129.2,1697910977,259,15246255
10.143.3.2,1697910977,10.129.129.2,1697910977,1029,61569539
10.136.5.2,1697910978,10.129.129.2,1697910978,260,15266863
10.143.3.2,1697910978,10.129.129.2,1697910978,1030,61571001
10.136.5.2,1697910979,10.129.129.2,1697910979,261,15239549
10.143.3.2,1697910979,10.129.129.2,1697910979,1031,61564550
10.136.5.2,1697910980,10.129.129.2,1697910980,262,15297443
10.143.3.2,1697910980,10.129.129.2,1697910980,1032,61547861
10.136.5.2,1697910981,10.129.129.2,1697910981,263,15268878
10.143.3.2,1697910981,10.129.129.2,1697910981,1033,61560105
10.136.5.2,1697910982,10.129.129.2,1697910982,264,15284073
10.143.3.2,1697910982,10.129.129.2,1697910982,1034,61549111
10.136.5.2,1697910983,10.129.129.2,1697910983,265,15261597
10.143.3.2,1697910983,10.129.129.2,1697910983,1035,61550586
10.136.5.2,1697910984,10.129.129.2,1697910984,266,15259682
10.143.3.2,1697910984,10.129.129.2,1697910984,1036,61553904
10.136.5.2,1697910985,10.129.129.2,1697910985,267,15237596
10.143.3.2,1697910985,10.129.129.2,1697910985,1037,61593448
10.136.5.2,1697910986,10.129.129.2,1697910986,268,15252873
10.143.3.2,1697910986,10.129.129.2,1697910986,1038,61557789
10.136.5.2,1697910987,10.129.129.2,1697910987,269,15277761
10.143.3.2,1697910987,10.129.129.2,1697910987,1039,61580671
10.136.5.2,1697910988,10.129.129.2,1697910988,270,15279052
10.143.3.2,1697910988,10.129.129.2,1697910988,1040,61561729
10.136.5.2,1697910989,10.129.129.2,1697910989,271,15290171
10.143.3.2,1697910989,10.129.129.2,1697910989,1041,61570917
10.136.5.2,1697910990,10.129.129.2,1697910990,272,15273515
10.143.3.2,1697910990,10.129.129.2,1697910990,1042,61537726
10.136.5.2,1697910991,10.129.129.2,1697910991,273,15279136
10.143.3.2,1697910991,10.129.129.2,1697910991,1043,61577473
10.136.5.2,1697910992,10.129.129.2,1697910992,274,15233693
10.143.3.2,1697910992,10.129.129.2,1697910992,1044,61570765
10.136.5.2,1697910993,10.129.129.2,1697910993,275,15274704
10.143.3.2,1697910993,10.129.129.2,1697910993,1045,61557391
10.136.5.2,1697910994,10.129.129.2,1697910994,276,15280673
10.143.3.2,1697910994,10.129.129.2,1697910994,1046,61572930
10.136.5.2,1697910995,10.129.129.2,1697910995,277,15253867
10.143.3.2,1697910995,10.129.129.2,1697910995,1047,61550732
10.136.5.2,1697910996,10.129.129.2,1697910996,278,15265687
10.143.3.2,1697910996,10.129.129.2,1697910996,1048,61561161
10.136.5.2,1697910997,10.129.129.2,1697910997,279,15275876
10.143.3.2,1697910997,10.129.129.2,1697910997,1049,61553845
10.136.5.2,1697910998,10.129.129.2,1697910998,280,15244060
10.143.3.2,1697910998,10.129.129.2,1697910998,1050,61534382
10.136.5.2,1697910999,10.129.129.2,1697910999,281,15276507
10.143.3.2,1697910999,10.129.129.2,1697910999,1051,61533822
10.136.5.2,1697911000,10.129.129.2,1697911000,282,15266949
10.143.3.2,1697911000,10.129.129.2,1697911000,1052,61535424
10.136.5.2,1697911001,10.129.129.2,1697911001,283,15283346
10.143.3.2,1697911001,10.129.129.2,1697911001,1053,61555860
10.136.5.2,1697911002,10.129.129.2,1697911002,284,15244000
10.143.3.2,1697911002,10.129.129.2,1697911002,1054,61565080
10.136.5.2,1697911003,10.129.129.2,1697911003,285,15327727
10.143.3.2,1697911003,10.129.129.2,1697911003,1055,61548183
10.136.5.2,1697911004,10.129.129.2,1697911004,286,15317826
10.143.3.2,1697911004,10.129.129.2,1697911004,1056,61554527
10.136.5.2,1697911005,10.129.129.2,1697911005,287,15296059
10.143.3.2,1697911005,10.129.129.2,1697911005,1057,61558208
10.136.5.2,1697911006,10.129.129.2,1697911006,288,15285088
10.143.3.2,1697911006,10.129.129.2,1697911006,1058,61562545
10.136.5.2,1697911007,10.129.129.2,1697911007,289,15283592
10.143.3.2,1697911007,10.129.129.2,1697911007,1059,61548681
10.136.5.2,1697911008,10.129.129.2,1697911008,290,15259231
10.143.3.2,1697911008,10.129.129.2,1697911008,1060,61547153
10.136.5.2,1697911009,10.129.129.2,1697911009,291,15285301
10.143.3.2,1697911009,10.129.129.2,1697911009,1061,61552513
10.136.5.2,1697911010,10.129.129.2,1697911010,292,15291497
10.143.3.2,1697911010,10.129.129.2,1697911010,1062,61566116
10.136.5.2,1697911011,10.129.129.2,1697911011,293,15300004
10.143.3.2,1697911011,10.129.129.2,1697911011,1063,61531724
10.136.5.2,1697911012,10.129.129.2,1697911012,294,15277894
10.143.3.2,1697911012,10.129.129.2,1697911012,1064,61549282
10.136.5.2,1697911013,10.129.129.2,1697911013,295,15261596
10.143.3.2,1697911013,10.129.129.2,1697911013,1065,61540999
10.136.5.2,1697911014,10.129.129.2,1697911014,296,15274645
10.143.3.2,1697911014,10.129.129.2,1697911014,1066,61530051
10.136.5.2,1697911015,10.129.129.2,1697911015,297,15298961
10.143.3.2,1697911015,10.129.129.2,1697911015,1067,61529836
10.136.5.2,1697911016,10.129.129.2,1697911016,298,15275236
10.143.3.2,1697911016,10.129.129.2,1697911016,1068,61532012
10.136.5.2,1697911017,10.129.129.2,1697911017,299,15280418
10.143.3.2,1697911017,10.129.129.2,1697911017,1069,61546538
10.136.5.2,1697911018,10.129.129.2,1697911018,300,15252222
10.143.3.2,1697911018,10.129.129.2,1697911018,1070,61547270
10.136.5.2,1697911019,10.129.129.2,1697911019,301,15241220
10.143.3.2,1697911019,10.129.129.2,1697911019,1071,61555766
10.136.5.2,1697911020,10.129.129.2,1697911020,302,15282131
10.143.3.2,1697911020,10.129.129.2,1697911020,1072,61528343
10.136.5.2,1697911021,10.129.129.2,1697911021,303,15271002
10.143.3.2,1697911021,10.129.129.2,1697911021,1073,61540188
10.136.5.2,1697911022,10.129.129.2,1697911022,304,15257712
10.143.3.2,1697911022,10.129.129.2,1697911022,1074,61550378
10.136.5.2,1697911023,10.129.129.2,1697911023,305,15300541
10.143.3.2,1697911023,10.129.129.2,1697911023,1075,61541253
10.136.5.2,1697911024,10.129.129.2,1697911024,306,15272690
10.143.3.2,1697911024,10.129.129.2,1697911024,1076,61551522
10.136.5.2,1697911025,10.129.129.2,1697911025,307,15267482
10.143.3.2,1697911025,10.129.129.2,1697911025,1077,61536210
10.136.5.2,1697911026,10.129.129.2,1697911026,308,15267117
10.143.3.2,1697911026,10.129.129.2,1697911026,1078,61545029
10.136.5.2,1697911027,10.129.129.2,1697911027,309,15261746
10.143.3.2,1697911027,10.129.129.2,1697911027,1079,61552447
10.136.5.2,1697911028,10.129.129.2,1697911028,310,15265957
10.143.3.2,1697911028,10.129.129.2,1697911028,1080,61548111
10.136.5.2,1697911029,10.129.129.2,1697911029,311,15262569
10.143.3.2,1697911029,10.129.129.2,1697911029,1081,61561534
10.136.5.2,1697911030,10.129.129.2,1697911030,312,15240992
10.143.3.2,1697911030,10.129.129.2,1697911030,1082,61562362
10.136.5.2,1697911031,10.129.129.2,1697911031,313,15277244
10.143.3.2,1697911031,10.129.129.2,1697911031,1083,61546746
10.136.5.2,1697911032,10.129.129.2,1697911032,314,15254830
10.143.3.2,1697911032,10.129.129.2,1697911032,1084,61535155
10.136.5.2,1697911033,10.129.129.2,1697911033,315,15289152
10.143.3.2,1697911033,10.129.129.2,1697911033,1085,61573779
10.136.5.2,1697911034,10.129.129.2,1697911034,316,15259499
10.143.3.2,1697911034,10.129.129.2,1697911034,1086,61532636
10.136.5.2,1697911035,10.129.129.2,1697911035,317,15285812
10.143.3.2,1697911035,10.129.129.2,1697911035,1087,61547049
10.136.5.2,1697911036,10.129.129.2,1697911036,318,15249185
10.143.3.2,1697911036,10.129.129.2,1697911036,1088,61537903
10.136.5.2,1697911037,10.129.129.2,1697911037,319,15250062
10.143.3.2,1697911037,10.129.129.2,1697911037,1089,61545736
10.136.5.2,1697911038,10.129.129.2,1697911038,320,15251827
10.143.3.2,1697911038,10.129.129.2,1697911038,1090,61557613
10.136.5.2,1697911039,10.129.129.2,1697911039,321,15288540
10.143.3.2,1697911039,10.129.129.2,1697911039,1091,61534894
10.136.5.2,1697911040,10.129.129.2,1697911040,322,15249133
10.143.3.2,1697911040,10.129.129.2,1697911040,1092,61537479
10.136.5.2,1697911041,10.129.129.2,1697911041,323,15261421
10.143.3.2,1697911041,10.129.129.2,1697911041,1093,61572287
10.136.5.2,1697911042,10.129.129.2,1697911042,324,15269853
10.143.3.2,1697911042,10.129.129.2,1697911042,1094,61555656
10.136.5.2,1697911043,10.129.129.2,1697911043,325,15288708
10.143.3.2,1697911043,10.129.129.2,1697911043,1095,61541847
10.136.5.2,1697911044,10.129.129.2,1697911044,326,15246071
10.143.3.2,1697911044,10.129.129.2,1697911044,1096,61557613
10.136.5.2,1697911045,10.129.129.2,1697911045,327,15269187
10.143.3.2,1697911045,10.129.129.2,1697911045,1097,61562414
10.136.5.2,1697911046,10.129.129.2,1697911046,328,15261555
10.143.3.2,1697911046,10.129.129.2,1697911046,1098,61530205
10.136.5.2,1697911047,10.129.129.2,1697911047,329,15245134
10.143.3.2,1697911047,10.129.129.2,1697911047,1099,61547276
10.136.5.2,1697911048,10.129.129.2,1697911048,330,15311052
10.143.3.2,1697911048,10.129.129.2,1697911048,1100,61591397
10.136.5.2,1697911049,10.129.129.2,1697911049,331,15281301
10.143.3.2,1697911049,10.129.129.2,1697911049,1101,61539187
10.136.5.2,1697911050,10.129.129.2,1697911050,332,15268127
10.143.3.2,1697911050,10.129.129.2,1697911050,1102,61528660
10.136.5.2,1697911051,10.129.129.2,1697911051,333,15298431
10.143.3.2,1697911051,10.129.129.2,1697911051,1103,61556966
10.136.5.2,1697911052,10.129.129.2,1697911052,334,15282412
10.143.3.2,1697911052,10.129.129.2,1697911052,1104,61529028
10.136.5.2,1697911053,10.129.129.2,1697911053,335,15266885
10.143.3.2,1697911053,10.129.129.2,1697911053,1105,61526081
10.136.5.2,1697911054,10.129.129.2,1697911054,336,15251184
10.143.3.2,1697911054,10.129.129.2,1697911054,1106,61526441
10.136.5.2,1697911055,10.129.129.2,1697911055,337,15266189
10.143.3.2,1697911055,10.129.129.2,1697911055,1107,61523173
10.136.5.2,1697911056,10.129.129.2,1697911056,338,15251236
10.143.3.2,1697911056,10.129.129.2,1697911056,1108,61557562
10.136.5.2,1697911057,10.129.129.2,1697911057,339,15287203
10.143.3.2,1697911057,10.129.129.2,1697911057,1109,61529215
10.136.5.2,1697911058,10.129.129.2,1697911058,340,15273253
10.143.3.2,1697911058,10.129.129.2,1697911058,1110,61527818
10.136.5.2,1697911059,10.129.129.2,1697911059,341,15260126
10.143.3.2,1697911059,10.129.129.2,1697911059,1111,61525685
10.136.5.2,1697911060,10.129.129.2,1697911060,342,15270816
10.143.3.2,1697911060,10.129.129.2,1697911060,1112,61529625
10.136.5.2,1697911061,10.129.129.2,1697911061,343,15279915
10.143.3.2,1697911061,10.129.129.2,1697911061,1113,61525623
10.136.5.2,1697911062,10.129.129.2,1697911062,344,15284696
10.143.3.2,1697911062,10.129.129.2,1697911062,1114,61539424
10.136.5.2,1697911063,10.129.129.2,1697911063,345,15246862
10.143.3.2,1697911063,10.129.129.2,1697911063,1115,61520940
10.136.5.2,1697911064,10.129.129.2,1697911064,346,15282539
10.143.3.2,1697911064,10.129.129.2,1697911064,1116,61534254
10.136.5.2,1697911065,10.129.129.2,1697911065,347,15260022
10.143.3.2,1697911065,10.129.129.2,1697911065,1117,61544534
10.136.5.2,1697911066,10.129.129.2,1697911066,348,15245948
10.143.3.2,1697911066,10.129.129.2,1697911066,1118,61520253
10.136.5.2,1697911067,10.129.129.2,1697911067,349,15298486
10.143.3.2,1697911067,10.129.129.2,1697911067,1119,61562842
10.136.5.2,1697911068,10.129.129.2,1697911068,350,15231652
10.143.3.2,1697911068,10.129.129.2,1697911068,1120,61546666
10.136.5.2,1697911069,10.129.129.2,1697911069,351,15284403
10.143.3.2,1697911069,10.129.129.2,1697911069,1121,61541023
10.136.5.2,1697911070,10.129.129.2,1697911070,352,15245549
10.143.3.2,1697911070,10.129.129.2,1697911070,1122,61552159
10.136.5.2,1697911071,10.129.129.2,1697911071,353,15243664
10.143.3.2,1697911071,10.129.129.2,1697911071,1123,61530556
10.136.5.2,1697911072,10.129.129.2,1697911072,354,15252293
10.143.3.2,1697911072,10.129.129.2,1697911072,1124,61529232
10.136.5.2,1697911073,10.129.129.2,1697911073,355,15283540
10.143.3.2,1697911073,10.129.129.2,1697911073,1125,61557761
10.136.5.2,1697911074,10.129.129.2,1697911074,356,15242577
10.143.3.2,1697911074,10.129.129.2,1697911074,1126,61568299
10.136.5.2,1697911075,10.129.129.2,1697911075,357,15269888
10.143.3.2,1697911075,10.129.129.2,1697911075,1127,61561440
10.136.5.2,1697911076,10.129.129.2,1697911076,358,15258069
10.143.3.2,1697911076,10.129.129.2,1697911076,1128,61572873
10.136.5.2,1697911077,10.129.129.2,1697911077,359,15270255
10.143.3.2,1697911077,10.129.129.2,1697911077,1129,61551246
10.136.5.2,1697911078,10.129.129.2,1697911078,360,15250049
10.143.3.2,1697911078,10.129.129.2,1697911078,1130,61551730
10.136.5.2,1697911079,10.129.129.2,1697911079,361,15253481
10.143.3.2,1697911079,10.129.129.2,1697911079,1131,61552530
10.136.5.2,1697911080,10.129.129.2,1697911080,362,15272168
10.143.3.2,1697911080,10.129.129.2,1697911080,1132,61521280
10.136.5.2,1697911081,10.129.129.2,1697911081,363,15279370
10.143.3.2,1697911081,10.129.129.2,1697911081,1133,61558671
10.136.5.2,1697911082,10.129.129.2,1697911082,364,15249928
10.143.3.2,1697911082,10.129.129.2,1697911082,1134,61542152
10.136.5.2,1697911083,10.129.129.2,1697911083,365,15282001
10.143.3.2,1697911083,10.129.129.2,1697911083,1135,61548053
10.136.5.2,1697911084,10.129.129.2,1697911084,366,15268475
10.143.3.2,1697911084,10.129.129.2,1697911084,1136,61541138
10.136.5.2,1697911085,10.129.129.2,1697911085,367,15288687
10.143.3.2,1697911085,10.129.129.2,1697911085,1137,61552140
10.136.5.2,1697911086,10.129.129.2,1697911086,368,15249248
10.143.3.2,1697911086,10.129.129.2,1697911086,1138,61552275
10.136.5.2,1697911087,10.129.129.2,1697911087,369,15263797
10.143.3.2,1697911087,10.129.129.2,1697911087,1139,61568987
10.136.5.2,1697911088,10.129.129.2,1697911088,370,15269309
